2022-10-23 09:53:06,Twitter for Android,Indonesia,1584120721894014977,AntonKurniawan001,in,1,0,885,8749,1966,b'@bambang20020901 @MrPitulo @ermi_purba @ThrashMetal16 @JohnVirgoVj @agung_milala @HudAbdullah10 @el_Banasari @Srikandiindo1 @setyoprihandono @najatom26 @dnayza1212 @Albertsantoso7 @ronaldua1 @AgusRia74905035 @ArisMustamin2 @jenong26297101 @BoediTomo19 @ZRsaja @BUKAN_THANOS__ @supri_prp @tengkuzainalar1 @JembatanMerah11 @BlueSvoja8503 @Hunterjagar3 @1ndonesiaku_ @abd_hrp @Abenk12356649 @Ales21070844 @alexblck @Ardye_MS @arifsudiharto @Asuhan1nfinitE @BenAjaLo1 @DimaseLagie @doel_riyadh @Eyang1955 @rustaman_uus @Sa16987601San @sannyindra @sastrorejo @ZupersoepriE @AbahADA93465109 @alsangkily @bettahalfmoon09 @bukitalami @jokowi Mana \nSuara Mu \n@MrPitulo'
2022-10-23 09:53:03,Twitter for Android,,1584120712255909889,Relawan ANIES_Official,in,0,0,320,315,146,"b'Maaf mau tanya, memang Pak @jokowi sudah jadi Dewan Pembina @PartaiGolkar ya?\n@airlangga_hrt https://t.co/W7hHgXeus8'"
2022-10-23 09:52:57,Twitter for Mac,,1584120684187615233,Rahardian Dewandi,in,0,0,59,71,148,b'Pasangan Prabowo-Erick menumbangkan pasangan yang sudah tenar secara popularitas. Mending Prabowo https://t.co/SC4Lcbx4bH dekade08'
2022-10-23 09:52:49,Twitter for Android,,1584120653455667201,E.S.H,in,0,0,22,640,382,"b'@HusinShihab @M45Broo_ @jokowi Izin tanya bang, legal standing itu apa ya?'"
2022-10-23 09:52:35,TweetDeck,Aceh,1584120594055852032,Serambi Indonesia,in,0,0,104032,302583,940,"b'#Jokowi #HUTGolkar #Capres2024 \n\n""Jangan sembarangan menentukan calon pilot dan kopilot yang akan dipilih oleh rakyat. Juga jangan sembarangan memilih calon presiden dan wakil presiden,"" kata Jokowi\n\nhttps://t.co/rjd8Ma7inJ.'"
2022-10-23 09:52:33,Twitter for Mac,Jakarta,1584120583234629633,Seno Purnama,in,0,0,65,74,146,"b'Terkait elektoral, pasangan Prabowo-Erick selalu menempati posisi teratas elektabilitas. Mending Prabowo https://t.co/1yWJamdsyV dekade08'"
2022-10-23 09:52:32,Twitter for Android,"Kota Medan, Sumatera Utara",1584120581787889668,tomsancong,in,0,0,33,1591,133,"b'@PoloSutrisno @PaskalisO @SahabatSaber Kerja keraspun kau kalo angkat semen rutinitasmu tetap aja kau menderita , apa udah sukses kau dibuat jokowi ? Pernah dengar kau gaji dokter 75 ribu kerja per 8 jam ? Pernah dengar kau insentif dokter gak dikeluarkan ?'"
2022-10-23 09:52:29,Twitter for Android,,1584120568676130816,ABAH JUNED86,in,0,0,116,9330,89,b'@setkabgoid @jokowi Presiden mirip sales jualan cancut'
2022-10-23 09:52:26,Twitter for Android,"Bekasi Selatan, Indonesia",1584120552892952577,Virdi,in,0,0,11,1694,25,b'@HusinShihab @basuki_btp @jokowi Maha Karya mereka.. https://t.co/JcrYq95yKW'
2022-10-23 09:52:25,Twitter for Android,KOTAWARINGIN TIMUR,1584120549126836224,suPRIAdi,in,0,0,58,10833,151,b'@aniesbaswedan @Stereoflow @JakartaTourism @tamanhutandki @DKIJakarta Kecuali ditendang Jokowi https://t.co/AQNUn3yrkU'
2022-10-23 09:52:22,Twitter Web App,,1584120539362512902,Siti sarah,in,0,0,6,772,7,"b'@GenZetOfficial @erickthohir Emng iys sihh Klo diliat2, pak Erick Thohir sllu jdi andalah oleh pak Jokowi'"
2022-10-23 09:52:19,Twitter for iPhone,,1584120524442988544,hendro0045,in,0,0,42,231,172,"b'@jokowi Pilkada tidak menghasilkan beras, ikan, daging, pertumbuhan ekonomi, kualitas sdm, dll. Pilkada lebih mempertajam perselisihan golongan, si kaya dan si miskin, dll yang memicu instabilitas keamanan. Sebagai pembayar pajak yg dipotong tiap bulan dari gaji, saya keberatan pilkada.'"
2022-10-23 09:52:11,Twitter for Android,KOTAWARINGIN TIMUR,1584120493950763009,suPRIAdi,in,0,0,58,10833,151,b'@saulatu @AgusYudhoyono Kecuali ditendang Jokowi https://t.co/NkRVey888k'
2022-10-23 09:52:11,Twitter for Android,Indonesia,1584120491983634433,A.C.A.B All Cebongs Are Bastard,in,0,0,32,2517,62,b'@setkabgoid @jokowi Wujud perubahan kok dgn ibukota baru \xf0\x9f\x98\x85'
2022-10-23 09:52:11,Twitter for Mac,,1584120491119284224,Cicilia Elsa,in,0,0,73,73,132,"b'\xe2\x80\x9cPrabowo dan Erick sama-sama merupakan tokoh yang dekat dengan Jokowi dan dengan demikian diharapkan bisa melanjutkan visi pemerintahan Jokowi,\xe2\x80\x9d kata Alfin. Mending Prabowo https://t.co/FEflgeislw dekade08'"
2022-10-23 09:52:08,Twitter for Android,"Njowoi, Northland",1584120480985796609,Marsupilami,in,0,0,498,16366,1155,b'Agendamu ngerusak alam pak https://t.co/SlOfSZpy3x'
2022-10-23 09:52:08,ContentStudio.io,,1584120478180216832,BERITA POLITIK,in,0,0,597,85960,32,"b'Golkar Bagai Ormasnya PDIP Gegara Airlangga Patuh ke Jokowi Soal Capres 2024, Said Didu: Akhirnya Terbukti! https://t.co/MgWX4mcXtS'"
2022-10-23 09:52:04,dlvr.it,Indonesia,1584120460836765696,tempo.co,in,1,0,2148040,1092785,27,"b'Polemik Perpu KPK, ICW Sebut Bukti Jokowi Dengarkan Parpol Ketimbang Rakyat https://t.co/rViXKHiP1l #TempoNasional'"
2022-10-23 09:51:55,Twitter for Android,,1584120424819937280,Callista Dea,in,0,0,18,44,216,"b'@henrysubiakto Tp sekarang pak kapolri yg pening. Jokowi tinggal ngomong, habisi..'"
2022-10-23 09:51:54,OkezoneMobile,Jakarta,1584120419313156097,Okezone,in,0,0,1842352,1919680,66,b'Alasan Anies Bertemu Jokowi Ternyata untuk Pamitan: Itu Adab Bawahan ke Atasan #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/c7FA4bnn8t'
2022-10-23 09:51:53,Twitter for iPad,Jakarta,1584120415479554048,Aris Wijaksana,in,0,0,55,66,94,"b'Peneliti Senior IPS, Alfin Sugianto menilai Prabowo dan Erick merupakan dua tokoh penting dalam kabinet, sehingga jika diduetkan akan membawa visi pembangunan Presiden Jokowi. Mending Prabowo https://t.co/ZSi6hNHImo dekade08'"
2022-10-23 09:51:51,Twitter for Android,"Istana Rakyat, DKI Jakarta",1584120408470884356,R I - 805,in,0,0,911,20842,69,"b'Tujuan sebenarnya BNN &amp; Polisi Narkoba di ciptakan adalah merusak &amp; membunuh generasi muda produktif, sehingga dgn mudah SDA di Indonesia di jarah. \n\nNarkoba adalah senjata andalan AMERIKA, PBB &amp; NATO. \n\nBubarkan BNN &amp; MISKINKAN semua.\n\n#sadarkah ? \n\nCC. Presiden Ir @jokowi https://t.co/RhI5Slaurj'"
2022-10-23 09:51:49,Twitter for Android,"DKI Jakarta, Indonesia",1584120398152892417,Bunda CNHYE,in,1,0,7941,35627,5380,b'@JsDeyz_2 @jokowi Kita jd benteng buat jokowi perangi mrk'
2022-10-23 09:51:48,Twitter for Android,,1584120393606234112,Don Alejandro S,in,0,0,286,2480,118,"b'@Dennysiregar7 Di DKI saja anies memposisikan sebagai oposan ga mw kerjasama dgn pemerintah pusat, bagaimana mau percaya? sdh betul itu anies antitesa Jokowi. Lah skrng nasdem merengek2 klarifikasi ucapannya. \xf0\x9f\x98\x9c'"
2022-10-23 09:51:48,Twitter for Android,,1584120393530765313,rahman,in,0,0,202,1066,1090,"b'@TinaDubie cc @DivHumas_Polri ,@mohmahfudmd ,Pak @jokowi'"
2022-10-23 09:51:47,ContentStudio.io,,1584120391924011008,BERITA POLITIK,in,0,0,597,85960,32,"b'Sindir Jokowi Kayak Bintang Iklan Promosi IKN ke Investor, Politikus Demokrat: Feni Rose Ada Saingan! https://t.co/WF4FuJd7Wk'"
2022-10-23 09:51:45,Twitter for Android,Jakarta,1584120381732163585,eonni,in,0,0,1058,30759,651,"b'Pak @jokowi, pak luhut @kemenkomarves apa nda ingin telepon siapa gitu di singapur buat ngasih kuliah tambahan buat bang isul biar agak sibuk dikit.\nAtau mungkin mas @kaesangp masih ada kenalan di singapur. https://t.co/YGM5RGRmr1'"
2022-10-23 09:51:44,Twitter for Android,KOTAWARINGIN TIMUR,1584120378313805824,suPRIAdi,in,0,0,58,10833,151,b'@tatakujiyati Kecuali ditendang Jokowi https://t.co/q7TZ2oDGy9'
2022-10-23 09:51:41,Twitter for Android,,1584120364732276736,tugiyanto,in,0,0,81,4766,145,"b'@khalik_abdulll @Fakhruddin_MS @Sadewa_39 @DonAdam68 Nggak harus pak jokowi, kan sudah ada penasehat hukum nya'"
2022-10-23 09:51:40,IFTTT,"Semarang, Indonesia",1584120361532026880,Jessica Gonzales,in,0,0,149,892,185,b'Jokowi mempercepat distribusi BLT BBM \n.\n#BLTBBMBantuMasyarakat\n#BansosBBMRingankanRakyat\n#KPMPenyaluranBLTTepatSasaran\n#SukseskanKebijakanPemerintah\n#SubsidiBerkeadilanUntukMasaDepan\n\nJawa Tengah https://t.co/wxOWJmbxF9'
2022-10-23 09:51:35,Twitter Web App,"DKI Jakarta, Indonesia",1584120339843272704,Salsa,in,1,0,93,628,81,b'Jokowi membangun DKI Jakarta dan membangun Neger #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/nx8G1oYV3y'
2022-10-23 09:51:34,Twitter Web App,"DKI Jakarta, Indonesia",1584120337322516482,Salsa,in,1,0,93,628,81,b'Sudah banyak kerja Nyata Jokowi dan terbukti berhasil Di DKI Jakarta dan diseluruh Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/lZd1nDRSEM'
2022-10-23 09:51:33,Twitter Web App,"DKI Jakarta, Indonesia",1584120334743089152,Salsa,in,1,0,93,628,81,"b'Era Jokowi produksi beras Naik 2,29%, ketahanan pangan luar biasa ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/snp9Aa5SsE'"
2022-10-23 09:51:33,Jawapos.com auto tweet,Jakarta,1584120332700438528,Jawa Pos,in,1,1,500515,1023668,266,"b'Jokowi Ogah Peluk Surya Paloh, PDIP: Nggak Usah jadi Isu Politik https://t.co/LbmpbVonDv'"
2022-10-23 09:51:32,Twitter for Mac,Tangerang,1584120330427064320,Anggita Syaidatul,in,0,0,56,68,99,b'Menteri Pertahanan Prabowo Subianto-Menteri BUMN Erick Thohir memiliki kecocokan berduet pada Pilpres 2024. Mending Prabowo https://t.co/ftTavleeZO dekade08'
